ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
2221,125707,1,0,36,0,0,1,0,0,1,0,0,0,State-Illinois
1508,125545,1,0,33,0,1,0,0,0,0,1,0,0,State-New York
2745,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Texas
2956,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Other
1914,125443,1,0,31,0,1,0,0,0,1,0,0,0,State-Florida
2914,125410,1,0,47,0,1,0,0,0,0,1,0,0,State-Other
2629,125358,0,1,73,0,0,0,0,1,0,0,0,1,State-Illinois
1524,125315,1,0,43,0,0,0,1,0,0,0,0,0,State-Florida
2800,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Other
3045,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Texas
1174,125271,1,0,37,0,1,0,0,0,0,1,0,0,State-Other
1691,125252,1,0,34,0,1,0,0,0,0,1,0,0,State-California
3157,125224,1,0,48,0,1,0,0,0,1,0,0,0,State-Illinois
3090,125176,1,1,44,0,0,0,1,0,0,0,0,0,State-Florida
1814,125130,1,0,40,0,0,0,1,0,0,0,0,0,State-New York
2824,125008,1,0,32,0,0,1,0,0,0,1,0,0,State-Other
1972,124884,1,0,48,0,1,0,0,0,0,0,0,0,State-Other
1179,124882,1,0,42,0,0,0,1,0,1,0,0,0,State-Texas
2871,124882,1,0,42,0,0,0,1,0,1,0,0,0,State-Texas
1861,124762,1,0,48,0,0,1,0,0,0,1,0,0,State-Illinois
2306,124711,0,0,38,0,1,0,0,0,0,1,0,0,State-New York
1529,124683,1,0,30,0,1,0,0,0,0,0,0,0,State-California
2538,124645,1,0,32,0,1,0,0,0,0,1,0,0,State-Florida
2395,124639,1,1,47,0,1,0,0,0,0,1,0,0,State-Illinois
1097,124594,1,0,41,0,0,0,1,0,1,0,0,0,State-California
2619,124594,1,0,41,0,0,0,1,0,1,0,0,0,State-Texas
2955,124570,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas
1267,124480,1,0,39,0,1,0,0,0,1,0,0,0,State-Illinois
3196,124434,2,0,48,0,1,0,0,0,0,1,0,0,State-Other
1906,124401,0,0,41,0,0,0,1,0,0,0,1,0,State-Other
2324,124367,1,0,38,0,0,1,0,0,1,0,0,0,State-New York
2668,124336,1,0,39,0,0,1,0,0,0,0,0,0,State-Other
1486,124279,0,0,30,0,1,0,0,0,1,0,0,0,State-Other
1573,124221,0,0,61,0,0,0,1,0,0,1,0,0,State-Illinois
2975,124206,1,0,50,0,0,1,0,0,0,1,0,0,State-California
2067,124163,1,1,50,0,0,1,0,0,0,1,0,0,State-Texas
1315,124072,1,0,37,0,0,1,0,0,0,1,0,0,State-Illinois
1432,124027,1,0,44,0,1,0,0,0,0,1,0,0,State-Other
1291,123976,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois
1136,123957,1,0,45,0,1,0,0,0,0,1,0,0,State-New York
1580,123910,1,0,51,1,0,0,0,0,0,1,0,0,State-New York
2850,123830,0,0,33,0,0,1,0,0,0,0,0,0,State-Florida
2917,123763,1,0,43,0,0,1,0,0,0,1,0,0,State-Illinois
2255,123748,1,0,52,1,0,0,0,0,0,0,1,0,State-California
2155,123724,1,0,41,0,0,0,1,0,1,0,0,0,State-Illinois
1036,123718,1,0,44,0,1,0,0,0,0,0,0,0,State-Other
1224,123661,1,0,38,0,0,0,1,0,0,0,1,0,State-Florida
1086,123626,1,0,50,0,1,0,0,0,0,0,0,1,State-Florida
1394,123616,1,0,38,0,0,1,0,0,0,0,0,0,State-New York
1077,123559,1,0,47,0,1,0,0,0,0,0,0,0,State-Texas
3111,123539,0,0,63,0,1,0,0,0,0,1,0,0,State-Texas
2658,123536,1,0,37,0,1,0,0,0,0,0,0,1,State-Florida
2702,123529,0,1,55,0,0,1,0,0,1,0,0,0,State-New York
3030,123478,0,0,55,0,0,1,0,0,0,1,0,0,State-Florida
2963,123477,1,0,34,0,1,0,0,0,0,1,0,0,State-California
1382,123442,1,0,33,0,0,1,0,0,0,1,0,0,State-New York
2510,123331,1,0,32,0,1,0,0,0,0,0,0,0,State-New York
2511,123331,1,0,32,0,0,1,0,0,0,0,0,0,State-Texas
1429,123295,0,0,61,1,0,0,0,0,0,1,0,0,State-Illinois
3002,123272,0,0,67,1,0,0,0,0,0,1,0,0,State-New York
1841,123228,1,0,51,0,0,0,1,0,0,1,0,0,State-California
1152,123228,1,0,36,0,1,0,0,0,0,1,0,0,State-Florida
2446,123162,1,1,50,0,1,0,0,0,0,0,0,0,State-Other
2282,123148,0,0,35,0,1,0,0,0,0,0,0,0,State-New York
2136,123091,1,1,57,0,0,1,0,0,0,0,0,1,State-Florida
2977,122979,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois
1523,122944,1,0,39,0,0,1,0,0,0,0,1,0,State-California
1229,122804,1,0,49,0,0,1,0,0,0,1,0,0,State-California
2272,122804,1,0,49,0,0,1,0,0,0,1,0,0,State-Other
2609,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-California
3186,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-Florida
2900,122701,1,0,43,0,1,0,0,0,0,0,1,0,State-New York
2367,122682,1,0,47,0,0,0,1,0,0,1,0,0,State-Texas
2804,122669,1,0,45,0,0,0,1,0,0,0,1,0,State-New York
2099,122634,0,0,54,0,0,0,1,0,1,0,0,0,State-California
2392,122634,0,0,54,0,0,0,1,0,1,0,0,0,State-Other
1360,122585,0,0,50,0,0,1,0,0,0,1,0,0,State-Other
1298,122574,2,1,53,0,1,0,0,0,0,1,0,0,State-New York
1597,122574,2,1,53,0,1,0,0,0,0,1,0,0,State-Illinois
2657,122554,1,1,65,0,1,0,0,0,0,0,0,1,State-California
2208,122518,1,0,34,0,1,0,0,0,0,1,0,0,State-Florida
1798,122507,0,0,66,0,0,1,0,0,0,1,0,0,State-Other
2626,122448,1,0,38,0,1,0,0,0,0,1,0,0,State-Other
1984,122434,1,0,33,0,0,0,1,0,0,1,0,0,State-Other
1537,122419,0,0,57,0,1,0,0,0,0,1,0,0,State-Illinois
1804,122419,0,0,57,0,1,0,0,0,0,1,0,0,State-Other
3060,122390,0,0,51,0,0,0,1,0,1,0,0,0,State-Florida
2166,122327,1,0,35,0,0,1,0,0,0,1,0,0,State-Florida
2049,122304,0,0,64,1,0,0,0,0,0,1,0,0,State-Texas
2826,122280,1,0,45,0,0,0,1,0,0,1,0,0,State-Florida
2993,122263,1,1,69,1,0,0,0,0,0,1,0,0,State-California
1223,122212,1,0,45,0,1,0,0,0,0,0,0,0,State-California
2876,122148,0,0,37,0,0,1,0,0,0,1,0,0,State-New York
3050,122123,0,0,60,0,0,0,0,1,1,0,0,0,State-New York
2692,122108,1,1,43,0,1,0,0,0,0,1,0,0,State-Other
1256,122070,1,0,50,0,0,0,1,0,0,1,0,0,State-New York
1802,122063,1,0,48,0,1,0,0,0,0,1,0,0,State-New York
1319,122010,1,0,37,0,0,0,1,0,0,1,0,0,State-California
1041,121994,0,1,63,0,0,0,1,0,0,1,0,0,State-Texas
2960,121994,0,1,63,0,0,0,1,0,0,1,0,0,State-New York
2739,121955,1,0,34,0,1,0,0,0,0,0,0,0,State-Texas
1111,121918,1,0,51,0,0,0,1,0,0,1,0,0,State-Illinois
1589,121888,1,0,34,0,0,1,0,0,0,0,1,0,State-California
1880,121846,1,0,34,1,0,0,0,0,0,1,0,0,State-New York
2790,121840,1,0,37,0,0,0,1,0,0,0,0,1,State-Florida
1853,121675,1,0,44,0,0,0,1,0,0,1,0,0,State-California
2418,121645,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida
1535,121474,1,0,31,0,0,1,0,0,0,1,0,0,State-California
1792,121359,1,0,48,0,0,1,0,0,0,1,0,0,State-Other
2357,121355,1,0,35,0,1,0,0,0,0,1,0,0,State-California
2123,121282,1,0,42,1,0,0,0,0,0,0,0,0,State-California
2126,121255,1,0,46,0,0,0,1,0,0,0,1,0,State-New York
1649,121063,1,0,33,0,0,1,0,0,1,0,0,0,State-California
2907,121059,1,0,38,0,1,0,0,0,0,0,1,0,State-Texas
2832,121024,0,0,44,0,0,0,1,0,0,0,1,0,State-Florida
2490,120981,0,0,43,0,0,0,1,0,0,0,0,0,State-Florida
2361,120895,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas
1763,120587,1,0,50,0,0,1,0,0,0,1,0,0,State-California
3105,120587,1,0,50,0,0,1,0,0,0,1,0,0,State-Texas
1040,120559,1,0,35,0,1,0,0,0,0,0,1,0,State-New York
1458,120518,1,0,32,0,0,1,0,0,0,1,0,0,State-Florida
2413,120491,0,0,34,0,0,0,1,0,0,0,0,0,State-Illinois
2229,120427,1,0,47,0,0,0,1,0,0,0,0,1,State-Texas
1766,120425,1,0,34,0,1,0,0,0,1,0,0,0,State-New York
3074,120425,1,0,34,0,1,0,0,0,1,0,0,0,State-New York
2755,120194,1,0,41,0,0,1,0,0,1,0,0,0,State-Illinois
2650,120193,0,0,29,0,0,0,1,0,0,0,0,0,State-Other
2000,120180,0,0,44,0,0,1,0,0,0,1,0,0,State-New York
2893,120180,0,0,44,0,0,1,0,0,0,1,0,0,State-Illinois
1428,120130,0,0,46,0,1,0,0,0,0,0,0,0,State-Florida
2152,120130,0,0,46,0,1,0,0,0,0,0,0,0,State-Other
1365,119986,1,0,35,0,1,0,0,0,0,1,0,0,State-Texas
1643,119986,1,0,35,0,1,0,0,0,0,1,0,0,State-California
1400,119789,1,0,45,0,0,0,1,0,0,0,0,0,State-New York
2505,119740,0,1,60,0,0,0,1,0,0,1,0,0,State-Texas
2248,119656,1,0,50,0,0,0,1,0,0,1,0,0,State-Other
1532,119514,1,1,52,0,1,0,0,0,0,1,0,0,State-New York
1989,119514,1,1,52,0,1,0,0,0,0,1,0,0,State-Texas
1114,119510,2,0,35,0,1,0,0,0,0,0,1,0,State-Other
1848,119485,2,0,34,0,0,1,0,0,0,0,1,0,State-Florida
2604,119444,1,0,38,0,0,0,1,0,0,1,0,0,State-Florida
1824,119419,1,0,39,0,1,0,0,0,0,1,0,0,State-Florida
2458,119414,1,0,39,0,0,0,1,0,0,0,0,0,State-Other
3108,119346,1,0,46,1,0,0,0,0,0,1,0,0,State-Florida
1780,119329,1,0,52,0,1,0,0,0,0,1,0,0,State-Other
2459,119107,1,0,40,0,1,0,0,0,0,1,0,0,State-California
1703,118988,1,0,36,0,1,0,0,0,0,0,0,1,State-California
1596,118978,1,0,47,0,1,0,0,0,1,0,0,0,State-Florida
2323,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Illinois
2891,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-California
3172,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Other
1193,118890,0,0,36,0,0,1,0,0,0,0,1,0,State-California
2597,118793,1,0,49,0,1,0,0,0,0,1,0,0,State-California
2689,118746,1,0,28,0,0,1,0,0,1,0,0,0,State-Illinois
1245,118701,1,1,56,0,0,1,0,0,0,1,0,0,State-Texas
2782,118701,1,1,56,0,0,1,0,0,0,1,0,0,State-Other
1647,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Texas
2400,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida
2706,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida
1025,118589,0,0,51,0,0,1,0,0,0,1,0,0,State-California
1406,118492,1,0,38,0,0,0,1,0,0,0,1,0,State-New York
2304,118393,1,0,46,0,1,0,0,0,1,0,0,0,State-Florida
2677,118358,1,0,31,0,0,1,0,0,0,1,0,0,State-Illinois
2188,118351,0,0,30,0,1,0,0,0,0,1,0,0,State-Other
2332,118227,1,0,33,0,0,0,1,0,0,1,0,0,State-Other
2669,118222,0,0,30,0,1,0,0,0,0,1,0,0,State-California
2667,118169,1,0,35,0,1,0,0,0,0,0,0,1,State-Texas
1426,118100,0,0,74,0,1,0,0,0,0,1,0,0,State-Other
2695,117688,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois
3007,117649,1,0,44,0,1,0,0,0,0,1,0,0,State-Illinois
1719,117487,1,0,31,0,1,0,0,0,1,0,0,0,State-Texas
1579,117459,1,0,45,0,0,0,1,0,0,0,1,0,State-Illinois
2005,117345,1,0,42,0,1,0,0,0,0,1,0,0,State-Illinois
1014,117323,0,0,33,0,1,0,0,0,0,1,0,0,State-Florida
2341,117256,1,0,28,0,1,0,0,0,1,0,0,0,State-Illinois
3120,117148,1,0,44,0,1,0,0,0,0,1,0,0,State-Florida
1767,117144,1,1,60,0,0,0,1,0,0,0,1,0,State-Texas
2572,117144,1,1,60,0,0,0,1,0,0,0,1,0,State-Other
1860,117117,1,0,42,0,0,0,1,0,0,0,0,0,State-Florida
1727,117003,1,0,45,0,1,0,0,0,0,0,0,0,State-California
1936,116927,1,1,44,0,1,0,0,0,0,0,0,1,State-Other
2046,116860,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
1773,116813,0,0,70,0,0,1,0,0,0,1,0,0,State-Texas
2700,116653,1,0,41,0,0,1,0,0,0,0,1,0,State-Florida
1280,116626,2,0,49,0,0,0,1,0,0,1,0,0,State-New York
2109,116581,0,0,35,0,0,1,0,0,1,0,0,0,State-Texas
2439,116531,1,0,42,0,0,0,1,0,0,1,0,0,State-Texas
1810,116529,1,0,36,0,0,0,1,0,0,1,0,0,State-Other
2095,116269,1,0,36,0,0,1,0,0,0,0,0,1,State-Illinois
1170,116248,1,0,32,0,1,0,0,0,0,0,0,0,State-Florida
3168,116185,1,0,30,0,0,1,0,0,1,0,0,0,State-Florida
2730,116014,1,1,41,0,0,1,0,0,1,0,0,0,State-Florida
3101,116005,1,0,40,0,1,0,0,0,1,0,0,0,State-California
2652,115862,1,0,41,0,0,1,0,0,1,0,0,0,State-Florida
2271,115759,0,0,64,0,1,0,0,0,0,1,0,0,State-Texas
1953,115716,1,0,32,0,1,0,0,0,0,0,0,0,State-Texas
1381,115345,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois
1542,115315,0,0,50,0,1,0,0,0,0,0,0,0,State-Florida
2088,115315,0,0,50,0,1,0,0,0,0,0,0,0,State-Florida
1247,115287,1,0,41,1,0,0,0,0,0,1,0,0,State-California
2184,115287,1,0,41,1,0,0,0,0,0,1,0,0,State-Florida
3132,115253,1,0,28,0,0,1,0,0,1,0,0,0,State-Florida
1830,115072,2,0,40,0,1,0,0,0,0,1,0,0,State-Florida
2164,115056,1,1,62,0,0,1,0,0,1,0,0,0,State-Other
2008,115038,1,0,33,0,0,1,0,0,1,0,0,0,State-Other
1221,115033,0,0,69,0,0,1,0,0,0,1,0,0,State-Texas
3176,114918,0,1,57,0,0,0,1,0,1,0,0,0,State-New York
1925,114906,0,0,34,0,0,1,0,0,1,0,0,0,State-California
1311,114849,1,0,44,1,0,0,0,0,0,0,0,1,State-Texas
3071,114796,1,0,36,0,1,0,0,0,0,0,0,0,State-California
1646,114661,0,0,64,0,0,0,1,0,0,0,1,0,State-New York
1383,114515,1,0,40,0,0,0,1,0,0,0,0,0,State-Texas
2151,114421,0,0,24,0,1,0,0,0,1,0,0,0,State-Texas
3073,114188,0,0,48,0,1,0,0,0,1,0,0,0,State-Illinois
1472,114045,1,0,51,0,1,0,0,0,0,1,0,0,State-New York
2568,113724,1,0,32,0,0,0,1,0,1,0,0,0,State-Florida
2969,113672,1,1,60,0,0,0,1,0,0,1,0,0,State-California
1608,113624,1,0,44,0,1,0,0,0,0,1,0,0,State-Florida
2736,113533,1,0,41,1,0,0,0,0,0,0,0,0,State-Florida
1561,113260,1,1,50,0,1,0,0,0,0,1,0,0,State-Illinois
1674,113084,0,0,68,0,0,0,1,0,1,0,0,0,State-Florida
1297,112571,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois
2587,112393,0,0,42,0,1,0,0,0,0,0,0,0,State-Illinois
2836,111448,0,0,45,1,0,0,0,0,0,0,0,0,State-Other
3197,111012,1,0,36,0,0,1,0,0,0,1,0,0,State-California
1029,110979,0,0,31,1,0,0,0,0,0,0,1,0,State-Texas
2119,110979,0,0,31,1,0,0,0,0,0,0,1,0,State-Illinois
1412,110404,1,0,31,0,0,0,1,0,0,0,0,0,State-New York
1369,110245,1,0,49,0,0,1,0,0,0,1,0,0,State-Illinois
2679,109722,1,0,47,0,0,0,1,0,1,0,0,0,State-Texas
1126,109548,1,0,44,1,0,0,0,0,1,0,0,0,State-Other
2512,109255,1,0,31,0,0,1,0,0,0,1,0,0,State-Other
2201,108940,1,0,34,0,0,1,0,0,1,0,0,0,State-California
3163,108820,1,1,68,0,0,1,0,0,0,0,1,0,State-Illinois
2023,108028,0,0,29,0,0,1,0,0,0,1,0,0,State-Illinois
1226,107500,1,0,47,0,0,1,0,0,0,1,0,0,State-New York
1042,107500,1,0,45,0,1,0,0,0,0,0,1,0,State-Other
1011,107500,0,0,44,0,1,0,0,0,1,0,0,0,State-Texas
1705,107500,1,0,44,0,1,0,0,0,0,1,0,0,State-Illinois
2280,107500,1,1,42,0,0,1,0,0,0,1,0,0,State-Florida
2133,107500,0,1,41,0,1,0,0,0,0,1,0,0,State-Texas
3190,107500,1,0,41,0,0,0,1,0,0,0,0,0,State-Other
3004,107500,1,0,35,0,0,0,1,0,0,0,0,0,State-Other
1423,107500,1,0,34,0,1,0,0,0,0,0,0,0,State-Illinois
1843,107500,0,0,33,0,1,0,0,0,0,1,0,0,State-Illinois
2227,107500,1,0,28,0,0,1,0,0,1,0,0,0,State-Illinois
1044,107500,0,0,24,0,1,0,0,0,0,0,0,0,State-Florida
2781,107144,0,2,54,0,0,1,0,0,0,0,0,1,State-Texas
1755,106835,0,1,63,0,0,0,1,0,0,0,0,1,State-Texas
2308,106560,0,0,38,0,0,1,0,0,0,0,1,0,State-Other
1010,105648,1,1,70,0,0,0,1,0,0,0,0,1,State-New York
3182,105305,0,1,44,0,1,0,0,0,0,1,0,0,State-New York
1962,104861,0,0,55,1,0,0,0,0,0,1,0,0,State-Florida
2950,104428,0,1,51,0,1,0,0,0,0,1,0,0,State-Other
2821,104023,1,1,57,0,1,0,0,0,0,0,0,1,State-Illinois
2500,103502,1,0,47,0,0,1,0,0,0,1,0,0,State-Other
1021,102447,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois
2226,101730,0,0,49,1,0,0,0,0,0,1,0,0,State-Florida
3206,0,1,2,57,0,1,0,0,0,0,0,1,0,State-New York
3207,0,0,1,50,0,0,1,0,0,0,0,0,1,State-Texas
